competitor,matched_osm_values,store_name,osm_type,osm_id,latitude,longitude,postcode,city,street,nearest_hilti_store,nearest_hilti_city,distance_to_nearest_hilti_km,threat_band,osm_source_url,data_source,retrieved_utc
Screwfix,Screwfix,Screwfix,way,706670928,51.8851245,-0.4496439,LU1 1UU,Luton,Bilton Way,Hilti Store Edmonton,London,41.06,25+ km lower direct store threat,https://www.openstreetmap.org/way/706670928,OpenStreetMap via Overpass API exact brand/name selectors,2026-04-23
Screwfix,Screwfix,Screwfix,node,11165138122,56.3259129,-2.9869503,KY15 4RD,Cupar,Prestonhall Industrial Estate,Hilti Store Edinburgh,Edinburgh,41.12,25+ km lower direct store threat,https://www.openstreetmap.org/node/11165138122,OpenStreetMap via Overpass API exact brand/name selectors,2026-04-23
Screwfix,Screwfix,Screwfix,way,448398477,51.1363604,-0.0357198,RH19 1XZ,East Grinstead,Hills Road,Hilti Store Southwark,London,41.17,25+ km lower direct store threat,https://www.openstreetmap.org/way/448398477,OpenStreetMap via Overpass API exact brand/name selectors,2026-04-23
Screwfix,Screwfix,Screwfix,way,677639234,51.5082213,-2.5618518,,,,Hilti Store Cardiff,Cardiff,41.25,25+ km lower direct store threat,https://www.openstreetmap.org/way/677639234,OpenStreetMap via Overpass API exact brand/name selectors,2026-04-23
Screwfix,Screwfix,Screwfix,way,79613828,52.8263123,-1.6200407,,,,Hilti Store Birmingham,Birmingham,41.55,25+ km lower direct store threat,https://www.openstreetmap.org/way/79613828,OpenStreetMap via Overpass API exact brand/name selectors,2026-04-23
Screwfix,Screwfix,Screwfix,way,751736488,52.8333868,-2.1356838,,,,Hilti Store Birmingham,Birmingham,41.58,25+ km lower direct store threat,https://www.openstreetmap.org/way/751736488,OpenStreetMap via Overpass API exact brand/name selectors,2026-04-23
Screwfix,Screwfix,Screwfix,way,751736491,52.8332238,-2.1373493,,,,Hilti Store Birmingham,Birmingham,41.61,25+ km lower direct store threat,https://www.openstreetmap.org/way/751736491,OpenStreetMap via Overpass API exact brand/name selectors,2026-04-23
Screwfix,Screwfix,Screwfix,way,1330720241,51.4515944,-2.5546358,BS2 0UY,Bristol,Feeder Road,Hilti Store Cardiff,Cardiff,41.68,25+ km lower direct store threat,https://www.openstreetmap.org/way/1330720241,OpenStreetMap via Overpass API exact brand/name selectors,2026-04-23
Screwfix,Screwfix,Screwfix,node,11067146522,51.4617159,-2.5529396,,,,Hilti Store Cardiff,Cardiff,41.74,25+ km lower direct store threat,https://www.openstreetmap.org/node/11067146522,OpenStreetMap via Overpass API exact brand/name selectors,2026-04-23
Screwfix,Screwfix,Screwfix,node,12297455031,56.1140579,-3.79134,,,,Hilti Store Glasgow,Glasgow,41.76,25+ km lower direct store threat,https://www.openstreetmap.org/node/12297455031,OpenStreetMap via Overpass API exact brand/name selectors,2026-04-23
Screwfix,Screwfix,Screwfix,way,883489510,53.8415287,-2.2171642,,Nelson,Westfield,Hilti Store Manchester,Manchester,41.8,25+ km lower direct store threat,https://www.openstreetmap.org/way/883489510,OpenStreetMap via Overpass API exact brand/name selectors,2026-04-23
Screwfix,Screwfix,Screwfix,way,60623708,51.2608988,-0.5629496,,,,Hilti Store Southwark,London,41.92,25+ km lower direct store threat,https://www.openstreetmap.org/way/60623708,OpenStreetMap via Overpass API exact brand/name selectors,2026-04-23
Screwfix,Screwfix,Screwfix,way,48963773,51.5216758,-0.709926,,,,Hilti Store Southwark,London,42.13,25+ km lower direct store threat,https://www.openstreetmap.org/way/48963773,OpenStreetMap via Overpass API exact brand/name selectors,2026-04-23
Screwfix,Screwfix,Screwfix,way,663128244,53.8400677,-2.3974186,BB7 9BQ,,,Hilti Store Manchester,Manchester,42.13,25+ km lower direct store threat,https://www.openstreetmap.org/way/663128244,OpenStreetMap via Overpass API exact brand/name selectors,2026-04-23
Screwfix,Screwfix,Screwfix,way,1036816771,53.6994209,-1.771222,HD6 1PT,Brighouse,Armytage Road,Hilti Store Manchester,Manchester,42.38,25+ km lower direct store threat,https://www.openstreetmap.org/way/1036816771,OpenStreetMap via Overpass API exact brand/name selectors,2026-04-23
Screwfix,Screwfix,Screwfix,node,10284661988,53.7649491,-2.6858167,,,,Hilti Store Manchester,Manchester,42.52,25+ km lower direct store threat,https://www.openstreetmap.org/node/10284661988,OpenStreetMap via Overpass API exact brand/name selectors,2026-04-23
Screwfix,Screwfix,Screwfix,way,782396366,53.0957451,-2.4311426,CW1 6DG,Crewe,Macon Way,Hilti Store Manchester,Manchester,42.53,25+ km lower direct store threat,https://www.openstreetmap.org/way/782396366,OpenStreetMap via Overpass API exact brand/name selectors,2026-04-23
Screwfix,Screwfix,Screwfix,node,10236359481,52.247138,-1.4026394,CV47 0FP,Southam,,Hilti Store Birmingham,Birmingham,42.73,25+ km lower direct store threat,https://www.openstreetmap.org/node/10236359481,OpenStreetMap via Overpass API exact brand/name selectors,2026-04-23
Screwfix,Screwfix,Screwfix,node,9379429493,53.7951058,-3.0212555,,Blackpool,,Hilti Store Liverpool,Liverpool,42.75,25+ km lower direct store threat,https://www.openstreetmap.org/node/9379429493,OpenStreetMap via Overpass API exact brand/name selectors,2026-04-23
Screwfix,Screwfix,Screwfix,way,187538823,51.984281,-0.2068651,SG6 1LP,Letchworth Garden City,Works Road,Hilti Store Edmonton,London,42.76,25+ km lower direct store threat,https://www.openstreetmap.org/way/187538823,OpenStreetMap via Overpass API exact brand/name selectors,2026-04-23
Screwfix,Screwfix,Screwfix,node,10669413696,51.3925927,0.4902164,ME2 2EG,Strood,Priory Road,Hilti Store Southwark,London,42.86,25+ km lower direct store threat,https://www.openstreetmap.org/node/10669413696,OpenStreetMap via Overpass API exact brand/name selectors,2026-04-23
Screwfix,Screwfix,Screwfix,node,11612978742,55.6198929,-2.8153371,,,,Hilti Store Edinburgh,Edinburgh,43.2,25+ km lower direct store threat,https://www.openstreetmap.org/node/11612978742,OpenStreetMap via Overpass API exact brand/name selectors,2026-04-23
Screwfix,Screwfix,Screwfix,node,10957896422,51.1936733,0.286535,,,,Hilti Store Southwark,London,43.82,25+ km lower direct store threat,https://www.openstreetmap.org/node/10957896422,OpenStreetMap via Overpass API exact brand/name selectors,2026-04-23
Screwfix,Screwfix,Screwfix,way,705723593,52.7306815,-1.3753251,,,,Hilti Store Birmingham,Birmingham,43.82,25+ km lower direct store threat,https://www.openstreetmap.org/way/705723593,OpenStreetMap via Overpass API exact brand/name selectors,2026-04-23
Screwfix,Screwfix,Screwfix,node,6352416548,51.1130776,-0.1795584,,,Denvale Trade Park,Hilti Store Southwark,London,43.84,25+ km lower direct store threat,https://www.openstreetmap.org/node/6352416548,OpenStreetMap via Overpass API exact brand/name selectors,2026-04-23
Screwfix,Screwfix,Screwfix,node,7723408302,52.7629746,-2.361677,,,,Hilti Store Birmingham,Birmingham,43.96,25+ km lower direct store threat,https://www.openstreetmap.org/node/7723408302,OpenStreetMap via Overpass API exact brand/name selectors,2026-04-23
Screwfix,Screwfix,Screwfix,way,1147753782,51.6184883,-0.7146257,HP13 7EQ,High Wycombe,Tannery Road,Hilti Store Southwark,London,44.23,25+ km lower direct store threat,https://www.openstreetmap.org/way/1147753782,OpenStreetMap via Overpass API exact brand/name selectors,2026-04-23
Screwfix,Screwfix,Screwfix,way,385548508,53.0951717,-2.0375482,ST13 5RJ,Leek,Sunnyhills Road,Hilti Store Manchester,Manchester,44.45,25+ km lower direct store threat,https://www.openstreetmap.org/way/385548508,OpenStreetMap via Overpass API exact brand/name selectors,2026-04-23
Screwfix,Screwfix,Screwfix,node,827608333,51.2458863,-0.590741,,,Cathedral Hill Industrial Estate,Hilti Store Southwark,London,44.47,25+ km lower direct store threat,https://www.openstreetmap.org/node/827608333,OpenStreetMap via Overpass API exact brand/name selectors,2026-04-23
Screwfix,Screwfix,Screwfix,way,957060396,51.3527548,0.4991349,ME1 3QX,Rochester,Shorts View Road,Hilti Store Southwark,London,44.94,25+ km lower direct store threat,https://www.openstreetmap.org/way/957060396,OpenStreetMap via Overpass API exact brand/name selectors,2026-04-23
Screwfix,Screwfix,Screwfix,way,414437405,52.3809835,-1.2444265,CV21 3UU,Rugby,Prospect Way,Hilti Store Birmingham,Birmingham,45.41,25+ km lower direct store threat,https://www.openstreetmap.org/way/414437405,OpenStreetMap via Overpass API exact brand/name selectors,2026-04-23
Screwfix,Screwfix,Screwfix,node,4277400289,51.444184,-2.4995569,,,,Hilti Store Cardiff,Cardiff,45.55,25+ km lower direct store threat,https://www.openstreetmap.org/node/4277400289,OpenStreetMap via Overpass API exact brand/name selectors,2026-04-23
Screwfix,Screwfix,Screwfix,way,318974051,52.8997851,-1.8610856,ST14 8AZ,Uttoxeter,Town Meadows Way,Hilti Store Birmingham,Birmingham,45.56,25+ km lower direct store threat,https://www.openstreetmap.org/way/318974051,OpenStreetMap via Overpass API exact brand/name selectors,2026-04-23
Screwfix,Screwfix,Screwfix,way,292305597,52.081096,-1.9463342,,,St Richards Road,Hilti Store Birmingham,Birmingham,45.68,25+ km lower direct store threat,https://www.openstreetmap.org/way/292305597,OpenStreetMap via Overpass API exact brand/name selectors,2026-04-23
Screwfix,Screwfix,Screwfix,way,443867046,51.6049641,-2.5253108,BS35 2BS,Bristol,Midland Way,Hilti Store Cardiff,Cardiff,45.9,25+ km lower direct store threat,https://www.openstreetmap.org/way/443867046,OpenStreetMap via Overpass API exact brand/name selectors,2026-04-23
Screwfix,Screwfix,Screwfix,way,675393709,53.056814,-2.205186,ST6 6BE,Tunstall,Beaumont Road,Hilti Store Manchester,Manchester,45.94,25+ km lower direct store threat,https://www.openstreetmap.org/way/675393709,OpenStreetMap via Overpass API exact brand/name selectors,2026-04-23
Screwfix,Screwfix,Screwfix,node,9126441079,53.0781949,-2.5172713,,,Beam Heath Road,Hilti Store Manchester,Manchester,46.06,25+ km lower direct store threat,https://www.openstreetmap.org/node/9126441079,OpenStreetMap via Overpass API exact brand/name selectors,2026-04-23
Screwfix,Screwfix,Screwfix,way,332904114,51.2922035,0.472627,ME20 7XB,Aylesford,,Hilti Store Southwark,London,46.3,25+ km lower direct store threat,https://www.openstreetmap.org/way/332904114,OpenStreetMap via Overpass API exact brand/name selectors,2026-04-23
Screwfix,Screwfix,Screwfix,node,11023055172,53.0458351,-2.2442701,,,,Hilti Store Manchester,Manchester,46.95,25+ km lower direct store threat,https://www.openstreetmap.org/node/11023055172,OpenStreetMap via Overpass API exact brand/name selectors,2026-04-23
Screwfix,Screwfix,Screwfix,way,1356989822,53.0477977,-2.1815662,ST6 2EB,Stoke on Trent,Sneyd Hill Industrial Estate,Hilti Store Manchester,Manchester,47.13,25+ km lower direct store threat,https://www.openstreetmap.org/way/1356989822,OpenStreetMap via Overpass API exact brand/name selectors,2026-04-23
Screwfix,Screwfix,Screwfix,node,10049256192,52.4661089,-1.1944773,LE17 4JA,Lutterworth,Tungsten Park,Hilti Store Birmingham,Birmingham,47.17,25+ km lower direct store threat,https://www.openstreetmap.org/node/10049256192,OpenStreetMap via Overpass API exact brand/name selectors,2026-04-23
Screwfix,Screwfix,Screwfix,way,408699559,51.1403058,-2.7352878,BA6 9FW,Glastonbury,Moorlands Enterprise Park,Hilti Store Cardiff,Cardiff,47.28,25+ km lower direct store threat,https://www.openstreetmap.org/way/408699559,OpenStreetMap via Overpass API exact brand/name selectors,2026-04-23
Screwfix,Screwfix,Screwfix,way,970378716,53.719411,-1.7037067,BD19 5DQ,Cleckheaton,Bradford Road,Hilti Store Manchester,Manchester,47.28,25+ km lower direct store threat,https://www.openstreetmap.org/way/970378716,OpenStreetMap via Overpass API exact brand/name selectors,2026-04-23
Screwfix,Screwfix,Screwfix,node,9756926955,53.8361387,-3.0245107,FY3 7UN,Blackpool,Mowbray Drive,Hilti Store Liverpool,Liverpool,47.31,25+ km lower direct store threat,https://www.openstreetmap.org/node/9756926955,OpenStreetMap via Overpass API exact brand/name selectors,2026-04-23
Screwfix,Screwfix,Screwfix,node,2590372489,51.4163843,-0.7705635,,,,Hilti Store Southwark,London,47.36,25+ km lower direct store threat,https://www.openstreetmap.org/node/2590372489,OpenStreetMap via Overpass API exact brand/name selectors,2026-04-23
Screwfix,Screwfix,Screwfix,way,480054718,51.1535771,0.2869746,TN2 3EN,Tunbridge Wells,Longfield Road,Hilti Store Southwark,London,47.44,25+ km lower direct store threat,https://www.openstreetmap.org/way/480054718,OpenStreetMap via Overpass API exact brand/name selectors,2026-04-23
Screwfix,Screwfix,Screwfix,node,7985428819,51.5025071,-2.4696568,,,,Hilti Store Cardiff,Cardiff,47.56,25+ km lower direct store threat,https://www.openstreetmap.org/node/7985428819,OpenStreetMap via Overpass API exact brand/name selectors,2026-04-23
Screwfix,Screwfix,Screwfix,way,155305659,51.5700244,0.6432865,,,,Hilti Store Edmonton,London,47.93,25+ km lower direct store threat,https://www.openstreetmap.org/way/155305659,OpenStreetMap via Overpass API exact brand/name selectors,2026-04-23
Screwfix,Screwfix,Screwfix,node,3689713114,51.6206348,-0.7699214,,,,Hilti Store Southwark,London,47.97,25+ km lower direct store threat,https://www.openstreetmap.org/node/3689713114,OpenStreetMap via Overpass API exact brand/name selectors,2026-04-23
Screwfix,Screwfix,Screwfix,way,1348312311,51.1505909,-0.5041715,GU6 8PT,Cranleigh,Manfield Park,Hilti Store Southwark,London,48.26,25+ km lower direct store threat,https://www.openstreetmap.org/way/1348312311,OpenStreetMap via Overpass API exact brand/name selectors,2026-04-23
Screwfix,Screwfix,Screwfix,node,11134187023,51.8106824,-2.7051385,,,,Hilti Store Cardiff,Cardiff,48.57,25+ km lower direct store threat,https://www.openstreetmap.org/node/11134187023,OpenStreetMap via Overpass API exact brand/name selectors,2026-04-23
Screwfix,Screwfix,Screwfix,node,5374249366,52.1276936,-2.3017976,WR14 1GS,Malvern,Betony Road,Hilti Store Birmingham,Birmingham,49.1,25+ km lower direct store threat,https://www.openstreetmap.org/node/5374249366,OpenStreetMap via Overpass API exact brand/name selectors,2026-04-23
Screwfix,Screwfix,Screwfix,way,99473354,53.6884556,-1.6305584,,,,Hilti Store Manchester,Manchester,49.46,25+ km lower direct store threat,https://www.openstreetmap.org/way/99473354,OpenStreetMap via Overpass API exact brand/name selectors,2026-04-23
Screwfix,Screwfix,Screwfix,node,13433528676,52.5620072,-1.1680094,,,,Hilti Store Birmingham,Birmingham,49.48,25+ km lower direct store threat,https://www.openstreetmap.org/node/13433528676,OpenStreetMap via Overpass API exact brand/name selectors,2026-04-23
Screwfix,Screwfix,Screwfix,way,343423727,51.0291537,-3.0806217,TA2 8QY,Taunton,Venture Way,Hilti Store Cardiff,Cardiff,49.82,25+ km lower direct store threat,https://www.openstreetmap.org/way/343423727,OpenStreetMap via Overpass API exact brand/name selectors,2026-04-23
Screwfix,Screwfix,Screwfix,way,514612084,53.0200352,-2.2058061,ST4 6JQ,,Etruria Way,Hilti Store Manchester,Manchester,50.01,25+ km lower direct store threat,https://www.openstreetmap.org/way/514612084,OpenStreetMap via Overpass API exact brand/name selectors,2026-04-23
Screwfix,Screwfix,Screwfix,node,12960239242,51.3139167,-0.7582164,GU14 8EH,,Hawley Lane Industrial Estate,Hilti Store Southwark,London,50.21,25+ km lower direct store threat,https://www.openstreetmap.org/node/12960239242,OpenStreetMap via Overpass API exact brand/name selectors,2026-04-23
Screwfix,Screwfix,Screwfix,way,1060088100,51.2695564,0.5164981,,,,Hilti Store Southwark,London,50.22,25+ km lower direct store threat,https://www.openstreetmap.org/way/1060088100,OpenStreetMap via Overpass API exact brand/name selectors,2026-04-23
Screwfix,Screwfix,Screwfix,node,1401620967,53.7807578,-1.7319929,,,,Hilti Store Manchester,Manchester,50.23,25+ km lower direct store threat,https://www.openstreetmap.org/node/1401620967,OpenStreetMap via Overpass API exact brand/name selectors,2026-04-23
Screwfix,Screwfix,Screwfix,way,721878720,52.7621456,-1.2954013,LE12 9NJ,,,Hilti Store Birmingham,Birmingham,50.23,25+ km lower direct store threat,https://www.openstreetmap.org/way/721878720,OpenStreetMap via Overpass API exact brand/name selectors,2026-04-23
Screwfix,Screwfix,Screwfix,way,1422061800,53.5446778,-1.532119,S75 3LS,Barnsley,Manchester Road,Hilti Store Manchester,Manchester,50.25,25+ km lower direct store threat,https://www.openstreetmap.org/way/1422061800,OpenStreetMap via Overpass API exact brand/name selectors,2026-04-23
Screwfix,Screwfix,Screwfix,way,173866261,53.0212923,-2.1583065,,,,Hilti Store Manchester,Manchester,50.28,25+ km lower direct store threat,https://www.openstreetmap.org/way/173866261,OpenStreetMap via Overpass API exact brand/name selectors,2026-04-23
Screwfix,Screwfix,Screwfix,way,177041902,53.8623899,-1.9073543,,,,Hilti Store Manchester,Manchester,50.33,25+ km lower direct store threat,https://www.openstreetmap.org/way/177041902,OpenStreetMap via Overpass API exact brand/name selectors,2026-04-23
Screwfix,Screwfix,Screwfix,node,9578945036,51.0709124,-0.3139342,RH13 5PX,Horsham,Horsham Trade Park,Hilti Store Southwark,London,50.4,25+ km lower direct store threat,https://www.openstreetmap.org/node/9578945036,OpenStreetMap via Overpass API exact brand/name selectors,2026-04-23
Screwfix,Screwfix,Screwfix,way,146749170,51.5428173,-2.4351106,BS37 5PB,Yate,Millbrook Road,Hilti Store Cardiff,Cardiff,50.41,25+ km lower direct store threat,https://www.openstreetmap.org/way/146749170,OpenStreetMap via Overpass API exact brand/name selectors,2026-04-23
Screwfix,Screwfix,Screwfix,way,1256517905,53.9222953,-2.1851021,,,,Hilti Store Manchester,Manchester,50.96,25+ km lower direct store threat,https://www.openstreetmap.org/way/1256517905,OpenStreetMap via Overpass API exact brand/name selectors,2026-04-23
